,A.1_RfR,A.2_RfR,A.3_RfR,A.4_RfR,A.5_RfR,A.1_DikeIncrease,A.2_DikeIncrease,A.3_DikeIncrease,A.4_DikeIncrease,A.5_DikeIncrease,Desired,policy
33098,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33098
33099,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33099
33100,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33100
33101,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33101
33102,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33102
33103,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33103
33104,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33104
33105,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33105
33106,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33106
33107,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33107
33108,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33108
33109,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33109
33110,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33110
33111,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33111
33112,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33112
33113,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33113
33114,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33114
33115,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33115
33116,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33116
33117,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33117
33118,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33118
33119,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33119
33120,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33120
33121,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33121
33122,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33122
33123,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33123
33124,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33124
33125,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33125
33126,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33126
33127,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33127
33128,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33128
33129,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33129
33130,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33130
33131,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33131
33132,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33132
33133,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33133
33134,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33134
33135,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33135
33136,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33136
33137,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33137
33138,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33138
33139,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33139
33140,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33140
33141,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33141
33142,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33142
33143,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33143
33144,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33144
33145,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33145
33146,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33146
33147,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33147
33148,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33148
33149,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33149
33150,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33150
33151,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33151
33152,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33152
33153,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33153
33154,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33154
33155,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33155
33156,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33156
33157,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33157
33158,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33158
33159,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33159
33160,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33160
33161,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33161
33162,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33162
33163,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33163
33164,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33164
33165,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33165
33166,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33166
33167,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33167
33168,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33168
33169,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33169
33170,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33170
33171,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33171
33172,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33172
33173,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33173
33174,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33174
33175,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33175
33176,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33176
33177,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33177
33178,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33178
33179,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33179
33180,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33180
33181,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33181
33182,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33182
33183,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33183
33184,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33184
33185,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33185
33186,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33186
33187,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33187
33188,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33188
33189,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33189
33190,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33190
33191,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33191
33192,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33192
33193,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33193
33194,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33194
33195,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33195
33196,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33196
33197,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33197
33198,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33198
33199,3.0,3.0,3.0,1.0,3.0,9.0,21.0,27.0,20.0,22.0,False,33199
33200,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33200
33201,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33201
33202,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33202
33203,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33203
33204,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33204
33205,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33205
33206,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33206
33207,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33207
33208,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33208
33209,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33209
33210,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33210
33211,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33211
33212,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33212
33213,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33213
33214,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33214
33215,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33215
33216,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33216
33217,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33217
33218,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33218
33219,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33219
33220,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33220
33221,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33221
33222,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33222
33223,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33223
33224,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33224
33225,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33225
33226,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33226
33227,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33227
33228,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33228
33229,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33229
33230,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33230
33231,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33231
33232,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33232
33233,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33233
33234,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33234
33235,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33235
33236,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33236
33237,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33237
33238,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33238
33239,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33239
33240,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33240
33241,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33241
33242,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33242
33243,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33243
33244,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33244
33245,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33245
33246,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33246
33247,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33247
33248,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33248
33249,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33249
33250,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33250
33251,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33251
33252,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33252
33253,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33253
33254,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33254
33255,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33255
33256,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33256
33257,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33257
33258,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33258
33259,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33259
33260,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33260
33261,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33261
33262,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33262
33263,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33263
33264,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33264
33265,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33265
33266,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33266
33267,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33267
33268,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33268
33269,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33269
33270,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33270
33271,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33271
33272,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33272
33273,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33273
33274,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33274
33275,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33275
33276,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33276
33277,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33277
33278,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33278
33279,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33279
33280,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33280
33281,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33281
33282,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33282
33283,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33283
33284,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33284
33285,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33285
33286,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33286
33287,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33287
33288,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33288
33289,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33289
33290,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33290
33291,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33291
33292,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33292
33293,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33293
33294,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33294
33295,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33295
33296,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33296
33297,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33297
33298,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33298
33299,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33299
33300,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33300
33301,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33301
33302,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33302
33303,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33303
33304,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33304
33305,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33305
33306,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33306
33307,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33307
33308,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33308
33309,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33309
33310,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33310
33311,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33311
33312,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33312
33313,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33313
33314,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33314
33315,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33315
33316,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33316
33317,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33317
33318,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33318
33319,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33319
33320,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33320
33321,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33321
33322,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33322
33323,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33323
33324,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33324
33325,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33325
33326,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33326
33327,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33327
33328,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33328
33329,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33329
33330,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33330
33331,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33331
33332,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33332
33333,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33333
33334,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33334
33335,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33335
33336,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33336
33337,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33337
33338,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33338
33339,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33339
33340,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33340
33341,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33341
33342,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33342
33343,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33343
33344,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33344
33345,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33345
33346,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33346
33347,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33347
33348,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33348
33349,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33349
33350,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33350
33351,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33351
33352,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33352
33353,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33353
33354,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33354
33355,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33355
33356,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33356
33357,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33357
33358,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33358
33359,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33359
33360,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33360
33361,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33361
33362,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33362
33363,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33363
33364,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33364
33365,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33365
33366,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33366
33367,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33367
33368,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33368
33369,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33369
33370,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33370
33371,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33371
33372,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33372
33373,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33373
33374,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33374
33375,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33375
33376,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33376
33377,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33377
33378,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33378
33379,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33379
33380,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33380
33381,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33381
33382,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33382
33383,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33383
33384,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33384
33385,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33385
33386,1.0,3.0,0.0,1.0,1.0,10.0,7.0,18.0,19.0,22.0,False,33386
